sensorStatus,cap1,cap2,cap3,counter,microseconds_since_last_tick,accX,accY,accZ,gyroX,gyroY,gyroZ,magnetX,magnetY,magnetZ,day,hour,min,sec,msec,sync,battery_fuel,crc_good
2,30361,30681,31579,82739,38372,-4310,324,-701,2244,1817,-430,94,506,-160,1,0,55,11,40,0,53298,1
2,30354,30680,31554,82740,38389,-4287,181,-976,2486,1789,-104,108,510,-164,1,0,55,11,80,0,53298,1
2,30351,30680,31552,82741,38405,-4479,267,-870,2860,1683,90,98,506,-166,1,0,55,11,120,0,53298,1
2,30360,30678,31537,82742,38420,-4412,343,-839,2669,1522,82,96,510,-174,1,0,55,11,160,0,53298,1
2,30355,30673,31528,82743,38436,-4299,240,-1023,2181,1542,75,103,515,-173,1,0,55,11,200,0,53298,1
2,30358,30678,31516,82744,38451,-4350,202,-1138,1910,1567,29,101,513,-177,1,0,55,11,240,0,53298,1
2,30377,30679,31513,82745,38468,-4376,255,-1085,1943,1383,-75,98,508,-180,1,0,55,11,280,0,53298,1
2,30382,30672,31515,82746,38485,-4334,243,-1082,1806,1221,-217,89,509,-175,1,0,55,11,320,0,53298,1
2,30374,30673,31504,82747,38501,-4343,190,-1133,1794,1228,-300,97,497,-195,1,0,55,11,360,0,53298,1
2,30380,30678,31514,82748,38517,-4348,187,-1112,1836,1260,-308,102,508,-196,1,0,55,11,400,0,53298,1
2,30385,30673,31498,82749,38532,-4341,184,-1133,1636,1243,-144,94,516,-194,1,0,55,11,440,0,53298,1
2,30344,30678,31501,82750,38548,-4318,128,-1224,1512,1195,99,96,512,-192,1,0,55,11,480,0,53298,1
2,30310,30678,31488,82751,38563,-4297,163,-1326,1535,1088,206,102,502,-206,1,0,55,11,520,0,53298,1
1,30341,30673,31498,82753,38595,-4281,125,-1413,777,575,60,101,505,-199,1,0,55,11,600,0,53298,1
2,30305,30673,31495,82754,38611,-4284,102,-1375,672,407,-61,100,506,-206,1,0,55,11,640,0,53298,1
2,30273,30673,31500,82755,38627,-4326,152,-1283,1035,384,-98,102,500,-204,1,0,55,11,680,0,53298,1
2,30318,30674,31501,82756,38643,-4313,178,-1242,1029,422,-78,94,504,-212,1,0,55,11,720,0,53298,1
2,30265,30678,31500,82757,38659,-4283,143,-1356,458,427,-9,102,506,-212,1,0,55,11,760,0,53298,1
2,30282,30674,31509,82758,38675,-4275,104,-1437,-106,306,77,104,508,-214,1,0,55,11,800,0,53298,1
2,30277,30674,31513,82759,38692,-4265,73,-1451,-187,15,193,103,507,-193,1,0,55,11,840,0,53298,1
2,30245,30675,31511,82760,38708,-4272,128,-1414,-94,-234,231,105,501,-207,1,0,55,11,880,0,53298,1
2,30246,30673,31512,82761,38726,-4289,155,-1367,-150,-399,211,98,500,-206,1,0,55,11,920,0,53298,1
2,30213,30672,31513,82762,38742,-4285,177,-1306,-311,-422,120,96,506,-212,1,0,55,11,960,0,53298,1
1,30218,30674,31515,82763,0,-4316,166,-1248,-427,-348,43,86,504,-204,1,0,55,12,0,1,53298,1
2,30209,30673,31515,82764,37909,-4319,149,-1282,-426,-196,5,92,498,-208,1,0,55,12,40,1,53298,1
