sensorStatus,cap1,cap2,cap3,counter,microseconds_since_last_tick,accX,accY,accZ,gyroX,gyroY,gyroZ,magnetX,magnetY,magnetZ,day,hour,min,sec,msec,sync,battery_fuel,crc_good
1,27788,30699,31882,52489,19592,-4388,-1185,-971,119,98,-56,228,446,-192,1,0,35,1,40,0,53298,1
2,27788,30700,31885,52490,19594,-4380,-1188,-961,125,105,-58,213,447,-205,1,0,35,1,80,0,53298,1
2,27791,30700,31885,52491,19597,-4375,-1201,-978,60,34,-29,222,440,-202,1,0,35,1,120,0,53298,1
2,27817,30700,31883,52492,19599,-4381,-1190,-952,-37,-42,14,223,445,-205,1,0,35,1,160,0,53298,1
2,27842,30700,31887,52493,19602,-4383,-1194,-953,-80,-77,55,218,446,-196,1,0,35,1,200,0,53298,1
2,27832,30700,31879,52494,19605,-4388,-1191,-951,-81,-67,47,214,452,-198,1,0,35,1,240,0,53298,1
2,27813,30700,31886,52495,19607,-4383,-1181,-946,-22,-47,33,212,452,-194,1,0,35,1,280,0,53298,1
2,27813,30700,31882,52496,19608,-4390,-1198,-960,-9,-14,22,226,450,-192,1,0,35,1,320,0,53298,1
2,27821,30700,31878,52497,19611,-4385,-1196,-947,3,-5,17,217,443,-193,1,0,35,1,360,0,53298,1
2,27806,30700,31881,52498,19613,-4386,-1192,-949,4,-4,16,220,450,-200,1,0,35,1,400,0,53298,1
2,27804,30700,31880,52499,19616,-4390,-1191,-967,-2,2,2,218,450,-200,1,0,35,1,440,0,53298,1
2,27785,30700,31882,52500,19619,-4388,-1201,-956,-13,-14,13,218,438,-198,1,0,35,1,480,0,53298,1
2,27783,30700,31890,52501,19621,-4380,-1189,-946,-9,-21,13,222,440,-194,1,0,35,1,520,0,53298,1
2,27791,30700,31883,52502,19624,-4366,-1183,-953,-11,-28,17,217,445,-193,1,0,35,1,560,0,53298,1
2,27760,30700,31880,52503,19626,-4393,-1205,-942,-17,-19,20,215,441,-191,1,0,35,1,600,0,53298,1
2,27764,30700,31886,52504,19628,-4388,-1194,-950,-15,-18,19,218,452,-198,1,0,35,1,640,0,53298,1
2,27770,30700,31883,52505,19630,-4378,-1196,-961,-1,-16,12,218,444,-204,1,0,35,1,680,0,53298,1
2,27759,30701,31887,52506,19631,-4382,-1187,-960,6,-3,5,222,450,-204,1,0,35,1,720,0,53298,1
2,27743,30699,31883,52507,19632,-4391,-1195,-957,5,1,-3,217,449,-199,1,0,35,1,760,0,53298,1
2,27740,30700,31881,52508,19634,-4374,-1177,-949,-17,-17,8,225,437,-199,1,0,35,1,800,0,53298,1
2,27800,30700,31886,52509,19636,-4377,-1187,-953,-16,-15,19,212,444,-188,1,0,35,1,840,0,53298,1
2,27772,30700,31880,52510,19637,-4392,-1200,-958,-5,-20,26,218,446,-188,1,0,35,1,880,0,53298,1
2,27786,30700,31883,52511,19638,-4382,-1188,-971,8,-14,6,218,454,-196,1,0,35,1,920,0,53298,1
2,27790,30699,31879,52512,19640,-4373,-1196,-956,2,-24,4,223,447,-195,1,0,35,1,960,0,53298,1
1,27810,30700,31880,52513,0,-4387,-1192,-962,-5,-14,4,227,445,-191,1,0,35,2,0,1,53298,1
2,27771,30699,31881,52514,19078,-4371,-1192,-949,-17,-14,4,221,445,-193,1,0,35,2,40,1,53298,1
2,27762,30700,31876,52515,19079,-4377,-1199,-952,1,-6,16,216,440,-208,1,0,35,2,80,1,53298,1
2,27730,30700,31878,52516,19082,-4377,-1184,-958,1,2,23,218,452,-204,1,0,35,2,120,1,53298,1
2,27805,30700,31882,52517,19083,-4377,-1187,-951,-4,-9,17,214,444,-200,1,0,35,2,160,1,53298,1
2,27794,30700,31880,52518,19085,-4369,-1185,-980,-9,-18,12,216,438,-198,1,0,35,2,200,1,53298,1
2,27784,30699,31886,52519,19086,-4373,-1190,-965,-13,-25,5,219,447,-195,1,0,35,2,240,1,53298,1
2,27791,30699,31884,52520,19088,-4384,-1185,-943,31,6,-28,221,439,-191,1,0,35,2,280,1,53298,1
2,27825,30699,31883,52521,19089,-4378,-1201,-964,77,45,-42,221,443,-201,1,0,35,2,320,1,53298,1
2,27806,30700,31881,52522,19090,-4385,-1185,-962,155,107,-100,225,451,-199,1,0,35,2,360,1,53298,1
2,27792,30700,31882,52523,19092,-4373,-1194,-975,219,178,-170,216,444,-196,1,0,35,2,400,1,53298,1
2,27790,30700,31882,52524,19093,-4387,-1215,-974,229,184,-151,218,450,-192,1,0,35,2,440,1,53298,1
2,27786,30699,31885,52525,19095,-4365,-1210,-974,112,93,-61,219,441,-197,1,0,35,2,480,1,53298,1
2,27775,30699,31881,52526,19097,-4383,-1207,-967,-30,-32,18,220,440,-190,1,0,35,2,520,1,53298,1
2,27772,30700,31880,52527,19098,-4369,-1214,-976,-152,-118,88,228,448,-196,1,0,35,2,560,1,53298,1
2,27746,30699,31884,52528,19100,-4374,-1206,-953,-141,-121,110,223,445,-193,1,0,35,2,600,1,53298,1
2,27791,30699,31885,52529,19101,-4384,-1204,-964,-97,-84,74,215,447,-203,1,0,35,2,640,1,53298,1
2,27825,30699,31883,52530,19103,-4391,-1207,-966,-12,-26,32,213,455,-193,1,0,35,2,680,1,53298,1
2,27853,30698,31880,52531,19104,-4391,-1217,-977,-1,-10,12,214,450,-198,1,0,35,2,720,1,53298,1
2,27863,30698,31881,52532,19106,-4367,-1193,-965,-2,-21,7,224,444,-202,1,0,35,2,760,1,53298,1
2,27853,30699,31884,52533,19108,-4382,-1199,-944,-16,-14,14,225,449,-199,1,0,35,2,800,1,53298,1
2,27882,30698,31884,52534,19110,-4381,-1211,-968,-6,-8,22,216,444,-202,1,0,35,2,840,1,53298,1
2,27930,30698,31880,52535,19111,-4363,-1190,-953,5,-5,20,218,444,-204,1,0,35,2,880,1,53298,1
2,27911,30698,31881,52536,19113,-4368,-1194,-975,4,3,10,215,435,-195,1,0,35,2,920,1,53298,1
2,27876,30697,31880,52537,19114,-4381,-1211,-967,-4,-10,16,219,449,-185,1,0,35,2,960,1,53298,1
1,27929,30697,31879,52538,0,-4364,-1197,-969,-23,-33,24,208,444,-190,1,0,35,3,0,1,53298,1
2,27879,30698,31879,52539,18561,-4380,-1189,-966,-21,-33,12,215,457,-189,1,0,35,3,40,1,53298,1
2,27898,30698,31885,52540,18563,-4376,-1200,-960,-26,-34,13,223,451,-201,1,0,35,3,80,1,53298,1
2,27896,30697,31878,52541,18564,-4370,-1201,-959,-7,-16,12,221,447,-193,1,0,35,3,120,1,53298,1
2,27899,30697,31876,52542,18566,-4374,-1194,-975,15,12,15,215,447,-201,1,0,35,3,160,1,53298,1
2,27896,30698,31885,52543,18568,-4281,-1352,-1325,135,122,-134,219,445,-197,1,0,35,3,200,1,53298,1
2,27879,30697,31888,52544,18569,-4761,-1361,-961,3728,1502,-1285,223,445,-207,1,0,35,3,240,1,53298,1
2,27920,30697,31887,52545,18571,-3266,-2590,-4494,7368,6062,-3806,225,449,-223,1,0,35,3,280,1,53298,1
2,27942,30700,31897,52546,18573,-4176,-1683,-1997,19507,12267,-5007,227,463,-231,1,0,35,3,320,1,53298,1
2,27927,30701,31913,52547,18576,-4426,-755,-27,20789,12132,-4110,231,453,-245,1,0,35,3,360,1,53298,1
2,27886,30704,31908,52548,18580,-6009,259,1398,10998,5757,-1495,229,457,-255,1,0,35,3,400,1,53298,1
2,27949,30698,31870,52549,18583,-5693,-220,636,-8026,-4577,4831,219,453,-231,1,0,35,3,440,1,53298,1
2,27861,30694,31829,52550,18585,-4813,-489,-1001,-22480,-13100,10387,208,442,-218,1,0,35,3,480,1,53298,1
2,27826,30694,31783,52551,18586,-4976,1297,-1626,-29769,-19628,12973,197,449,-179,1,0,35,3,520,1,53298,1
2,27849,30691,31729,52552,18587,-4829,471,-2113,-32768,-22730,15222,206,430,-148,1,0,35,3,560,1,53298,1
2,27855,30688,31663,52553,18589,-3692,-647,-1567,-25184,-20124,14495,201,417,-129,1,0,35,3,600,1,53298,1
2,27907,30689,31652,52554,18591,-3302,-2686,-821,-10574,-11119,8980,189,415,-117,1,0,35,3,640,1,53298,1
2,27926,30692,31659,52555,18593,-3283,-2868,-289,1888,-1469,1851,191,429,-133,1,0,35,3,680,1,53298,1
2,27887,30698,31731,52556,18597,-3448,-2133,-1712,6319,5968,-6407,194,420,-134,1,0,35,3,720,1,53298,1
2,27761,30704,31747,52557,18601,-8787,4789,2197,9088,8589,-9175,200,430,-148,1,0,35,3,760,1,53298,1
2,27992,30696,31712,52558,18605,-3654,-1865,-1307,3554,9969,-7065,204,434,-170,1,0,35,3,800,1,53298,1
2,28289,30693,31725,52559,18608,-3458,-3127,-3578,11452,16960,-7381,209,445,-195,1,0,35,3,840,1,53298,1
2,28335,30691,31775,52560,18610,-3698,-1698,-2856,23315,22449,-9191,214,446,-218,1,0,35,3,880,1,53298,1
2,28371,30695,31852,52561,18611,-4209,-1106,-2551,29505,22663,-10537,218,466,-252,1,0,35,3,920,1,53298,1
2,28422,30702,31881,52562,18613,-5416,1474,-494,30041,17526,-8873,231,457,-263,1,0,35,3,960,1,53298,1
1,28441,30703,31892,52563,0,-5343,-724,89,10775,6689,-1861,227,457,-273,1,0,35,4,0,1,53298,1
2,28445,30703,31887,52564,18047,-4469,-1290,250,1659,-1245,2410,227,443,-261,1,0,35,4,40,1,53298,1
2,28454,30702,31875,52565,18050,-4057,-1190,-1006,-6976,-5481,4457,216,456,-248,1,0,35,4,80,1,53298,1
2,28441,30698,31855,52566,18051,-5189,-1526,-2855,-12062,-7178,5976,202,450,-246,1,0,35,4,120,1,53298,1
